k;0.486
f;0.02
ke;0
max H2;10.3973
max Q;521.309
oscillation t;12025.7

time;Q;H1;H2
293.544;445.407;10.6947;7.30529
294.03;444.456;10.6793;7.32073
294.516;443.502;10.6639;7.33615
295.002;442.545;10.6485;7.35152
295.488;441.585;10.6331;7.36687
295.974;440.623;10.6178;7.38218
296.46;439.658;10.6025;7.39746
296.946;438.689;10.5873;7.41271
297.432;437.719;10.5721;7.42792
297.918;436.745;10.5569;7.4431
298.404;435.769;10.5418;7.45824
298.89;434.79;10.5266;7.47335
299.376;433.809;10.5116;7.48843
299.862;432.825;10.4965;7.50347
300.348;431.838;10.4815;7.51848
300.834;430.849;10.4665;7.53345
301.32;429.857;10.4516;7.54839
301.806;428.863;10.4367;7.56329
302.292;427.867;10.4218;7.57816
302.778;426.868;10.407;7.593
303.264;425.867;10.3922;7.6078
303.75;424.863;10.3774;7.62257
304.236;423.858;10.3627;7.6373
304.722;422.85;10.348;7.65199
305.208;421.839;10.3333;7.66666
305.694;420.827;10.3187;7.68128
306.18;419.812;10.3041;7.69587
306.666;418.795;10.2896;7.71043
307.152;417.776;10.2751;7.72495
307.638;416.755;10.2606;7.73943
308.124;415.732;10.2461;7.75388
308.61;414.707;10.2317;7.7683
309.096;413.68;10.2173;7.78267
309.582;412.651;10.203;7.79702
310.068;411.619;10.1887;7.81132
310.554;410.586;10.1744;7.82559
311.04;409.551;10.1602;7.83983
311.526;408.514;10.146;7.85403
312.012;407.476;10.1318;7.86819
312.498;406.435;10.1177;7.88232
312.984;405.392;10.1036;7.89641
313.47;404.348;10.0895;7.91046
313.956;403.302;10.0755;7.92448
314.442;402.254;10.0615;7.93846
314.928;401.204;10.0476;7.95241
315.414;400.153;10.0337;7.96632
315.9;399.1;10.0198;7.98019
316.386;398.045;10.006;7.99403
316.872;396.989;9.99217;8.00783
317.358;395.931;9.97841;8.02159
317.844;394.871;9.96469;8.03531
318.33;393.81;9.951;8.049
318.816;392.747;9.93734;8.06266
319.302;391.683;9.92373;8.07627
319.788;390.617;9.91015;8.08985
320.274;389.549;9.89661;8.10339
320.76;388.481;9.88311;8.11689
321.246;387.41;9.86964;8.13036
321.732;386.338;9.85621;8.14379
322.218;385.265;9.84282;8.15718
322.704;384.19;9.82946;8.17054
323.19;383.114;9.81614;8.18386
323.676;382.036;9.80286;8.19714
324.162;380.957;9.78962;8.21038
324.648;379.877;9.77641;8.22359
325.134;378.795;9.76324;8.23676
325.62;377.712;9.75011;8.24989
326.106;376.628;9.73702;8.26298
326.592;375.542;9.72397;8.27603
327.078;374.455;9.71095;8.28905
327.564;373.367;9.69797;8.30203
328.05;372.278;9.68503;8.31497
328.536;371.187;9.67212;8.32788
329.022;370.095;9.65926;8.34074
329.508;369.002;9.64643;8.35357
329.994;367.907;9.63364;8.36636
330.48;366.812;9.62088;8.37912
330.966;365.715;9.60817;8.39183
331.452;364.617;9.59549;8.40451
331.938;363.518;9.58286;8.41714
