k;0.367
f;0.02
ke;0.858
max H2;16.3147
max Q;442.433
oscillation t;105

time;Q;H1;H2
281.122;394.649;18.7684;13.6067
281.489;394.155;18.7581;13.6171
281.856;393.66;18.7478;13.6274
282.223;393.164;18.7375;13.6377
282.59;392.667;18.7272;13.648
282.957;392.168;18.7169;13.6583
283.324;391.668;18.7066;13.6686
283.691;391.167;18.6964;13.6788
284.058;390.665;18.6861;13.6891
284.425;390.162;18.6759;13.6993
284.792;389.657;18.6656;13.7095
285.159;389.152;18.6554;13.7197
285.526;388.645;18.6452;13.7299
285.893;388.137;18.6351;13.7401
286.26;387.628;18.6249;13.7503
286.627;387.118;18.6147;13.7604
286.994;386.607;18.6046;13.7706
287.361;386.095;18.5945;13.7807
287.728;385.581;18.5844;13.7908
288.095;385.067;18.5743;13.8009
288.462;384.552;18.5642;13.811
288.829;384.035;18.5541;13.8211
289.196;383.518;18.544;13.8311
289.563;383;18.534;13.8412
289.93;382.48;18.524;13.8512
290.297;381.96;18.5139;13.8612
290.664;381.439;18.5039;13.8712
291.031;380.917;18.4939;13.8812
291.398;380.394;18.484;13.8912
291.765;379.87;18.474;13.9012
292.132;379.345;18.4641;13.9111
292.499;378.819;18.4541;13.9211
292.866;378.292;18.4442;13.931
293.233;377.765;18.4343;13.9409
293.6;377.236;18.4244;13.9508
293.967;376.707;18.4145;13.9607
294.334;376.177;18.4046;13.9705
294.701;375.646;18.3948;13.9804
295.068;375.114;18.3849;13.9902
295.435;374.582;18.3751;14.0001
295.802;374.048;18.3653;14.0099
296.169;373.514;18.3555;14.0197
296.536;372.979;18.3457;14.0295
296.903;372.443;18.336;14.0392
297.27;371.907;18.3262;14.049
297.637;371.369;18.3165;14.0587
298.004;370.831;18.3067;14.0685
298.371;370.293;18.297;14.0782
298.738;369.753;18.2873;14.0879
299.105;369.213;18.2776;14.0976
299.472;368.672;18.268;14.1072
299.839;368.13;18.2583;14.1169
300.206;367.588;18.2487;14.1265
300.573;367.045;18.239;14.1362
300.94;366.501;18.2294;14.1458
301.307;365.957;18.2198;14.1554
301.674;365.412;18.2102;14.165
302.041;364.866;18.2007;14.1745
302.408;364.319;18.1911;14.1841
302.775;363.772;18.1816;14.1936
303.142;363.225;18.172;14.2032
303.509;362.676;18.1625;14.2127
303.876;362.128;18.153;14.2222
304.243;361.578;18.1435;14.2317
304.61;361.028;18.1341;14.2411
304.977;360.477;18.1246;14.2506
305.344;359.926;18.1152;14.26
305.711;359.374;18.1057;14.2695
306.078;358.821;18.0963;14.2789
306.445;358.268;18.0869;14.2883
306.812;357.715;18.0775;14.2977
307.179;357.16;18.0682;14.307
307.546;356.606;18.0588;14.3164
307.913;356.05;18.0495;14.3257
308.28;355.494;18.0401;14.335
308.647;354.938;18.0308;14.3444
309.014;354.381;18.0215;14.3536
309.381;353.824;18.0123;14.3629
309.748;353.266;18.003;14.3722
310.115;352.707;17.9937;14.3815
310.482;352.148;17.9845;14.3907
310.849;351.589;17.9753;14.3999
311.216;351.029;17.9661;14.4091
311.583;350.468;17.9569;14.4183
311.95;349.907;17.9477;14.4275
312.317;349.346;17.9385;14.4367
312.684;348.784;17.9294;14.4458
313.051;348.221;17.9202;14.4549
313.418;347.659;17.9111;14.4641
313.785;347.095;17.902;14.4732
314.152;346.532;17.8929;14.4823
314.519;345.967;17.8838;14.4913
314.886;345.403;17.8748;14.5004
315.253;344.838;17.8657;14.5095
315.62;344.272;17.8567;14.5185
315.987;343.706;17.8477;14.5275
316.354;343.14;17.8387;14.5365
316.721;342.573;17.8297;14.5455
317.088;342.006;17.8207;14.5545
317.455;341.438;17.8118;14.5634
317.822;340.87;17.8028;14.5724
318.189;340.302;17.7939;14.5813
318.556;339.733;17.785;14.5902
318.923;339.164;17.7761;14.5991
319.29;338.594;17.7672;14.608
319.657;338.024;17.7583;14.6169
320.024;337.454;17.7495;14.6257
320.391;336.883;17.7406;14.6345
320.758;336.312;17.7318;14.6434
321.125;335.741;17.723;14.6522
321.492;335.169;17.7142;14.661
321.859;334.597;17.7054;14.6697
322.226;334.024;17.6967;14.6785
322.593;333.451;17.6879;14.6873
322.96;332.878;17.6792;14.696
323.327;332.305;17.6705;14.7047
323.694;331.731;17.6618;14.7134
324.061;331.156;17.6531;14.7221
324.428;330.582;17.6444;14.7308
324.795;330.007;17.6357;14.7394
325.162;329.432;17.6271;14.7481
325.529;328.856;17.6185;14.7567
325.896;328.28;17.6099;14.7653
326.263;327.704;17.6013;14.7739
326.63;327.128;17.5927;14.7825
326.997;326.551;17.5841;14.7911
327.364;325.974;17.5756;14.7996
327.731;325.396;17.567;14.8082
328.098;324.819;17.5585;14.8167
328.465;324.241;17.55;14.8252
328.832;323.662;17.5415;14.8337
329.199;323.084;17.533;14.8422
329.566;322.505;17.5246;14.8506
329.933;321.926;17.5161;14.8591
330.3;321.346;17.5077;14.8675
330.667;320.767;17.4993;14.8759
331.034;320.187;17.4909;14.8843
331.401;319.607;17.4825;14.8927
331.768;319.026;17.4741;14.9011
332.135;318.445;17.4658;14.9094
332.502;317.864;17.4574;14.9178
332.869;317.283;17.4491;14.9261
333.236;316.701;17.4408;14.9344
333.603;316.12;17.4325;14.9427
333.97;315.538;17.4242;14.951
334.337;314.955;17.416;14.9592
334.704;314.373;17.4077;14.9675
335.071;313.79;17.3995;14.9757
335.438;313.207;17.3913;14.9839
335.805;312.624;17.383;14.9921
336.172;312.04;17.3749;15.0003
336.539;311.457;17.3667;15.0085
336.906;310.873;17.3585;15.0167
337.273;310.288;17.3504;15.0248
337.64;309.704;17.3423;15.0329
338.007;309.119;17.3342;15.041
338.374;308.535;17.3261;15.0491
338.741;307.949;17.318;15.0572
339.108;307.364;17.3099;15.0653
339.475;306.779;17.3019;15.0733
339.842;306.193;17.2938;15.0814
340.209;305.607;17.2858;15.0894
340.576;305.021;17.2778;15.0974
340.943;304.435;17.2698;15.1054
341.31;303.848;17.2618;15.1133
341.677;303.261;17.2539;15.1213
342.044;302.674;17.2459;15.1292
342.411;302.087;17.238;15.1372
342.778;301.5;17.2301;15.1451
343.145;300.912;17.2222;15.153
343.512;300.325;17.2143;15.1608
343.879;299.737;17.2065;15.1687
344.246;299.149;17.1986;15.1766
344.613;298.56;17.1908;15.1844
344.98;297.972;17.183;15.1922
345.347;297.383;17.1752;15.2
345.714;296.776;17.1674;15.2078
346.081;296.167;17.1596;15.2156
346.448;295.555;17.1518;15.2233
346.815;294.942;17.1441;15.2311
347.182;294.326;17.1364;15.2388
347.549;293.708;17.1287;15.2465
347.916;293.089;17.121;15.2542
348.283;292.468;17.1133;15.2619
348.65;291.844;17.1057;15.2695
349.017;291.219;17.098;15.2772
349.384;290.592;17.0904;15.2848
349.751;289.964;17.0828;15.2924
350.118;289.333;17.0752;15.3
350.485;288.701;17.0676;15.3076
350.852;288.067;17.06;15.3151
351.219;287.432;17.0525;15.3227
351.586;286.795;17.045;15.3302
351.953;286.156;17.0375;15.3377
352.32;285.516;17.03;15.3452
352.687;284.874;17.0225;15.3527
353.054;284.231;17.015;15.3601
353.421;283.586;17.0076;15.3676
353.788;282.94;17.0002;15.375
354.155;282.254;16.9928;15.3824
354.522;281.529;16.9854;15.3898
354.889;280.804;16.978;15.3972
355.256;280.079;16.9707;15.4045
355.623;279.353;16.9633;15.4119
355.99;278.627;16.956;15.4192
356.357;277.901;16.9487;15.4265
356.724;277.174;16.9414;15.4338
357.091;276.447;16.9342;15.441
357.458;275.72;16.9269;15.4482
357.825;274.992;16.9197;15.4555
358.192;274.264;16.9125;15.4627
358.559;273.536;16.9053;15.4698
358.926;272.808;16.8982;15.477
359.293;272.08;16.891;15.4841
359.66;271.351;16.8839;15.4913
360.027;270.622;16.8768;15.4984
360.394;269.893;16.8697;15.5055
360.761;269.164;16.8627;15.5125
361.128;268.435;16.8556;15.5196
361.495;267.706;16.8486;15.5266
361.862;266.977;16.8416;15.5336
362.229;266.247;16.8346;15.5406
362.596;265.518;16.8276;15.5476
362.963;264.788;16.8207;15.5545
363.33;263.997;16.8137;15.5614
363.697;263.144;16.8068;15.5684
364.064;262.293;16.7999;15.5752
364.431;261.443;16.7931;15.5821
364.798;260.596;16.7862;15.5889
365.165;259.749;16.7794;15.5958
365.532;258.905;16.7726;15.6026
365.899;258.062;16.7658;15.6093
366.266;257.221;16.7591;15.6161
366.633;256.381;16.7524;15.6228
367;255.543;16.7456;15.6295
367.367;254.707;16.739;15.6362
367.734;253.872;16.7323;15.6429
368.101;253.039;16.7256;15.6495
368.468;252.208;16.719;15.6562
368.835;251.378;16.7124;15.6628
369.202;250.55;16.7058;15.6693
369.569;249.723;16.6993;15.6759
369.936;248.898;16.6928;15.6824
370.303;248.075;16.6862;15.6889
370.67;247.253;16.6797;15.6954
371.037;246.433;16.6733;15.7019
371.404;245.614;16.6668;15.7084
371.771;244.797;16.6604;15.7148
372.138;243.905;16.654;15.7212
372.505;242.94;16.6476;15.7276
372.872;241.979;16.6413;15.7339
373.239;241.021;16.6349;15.7403
373.606;240.068;16.6286;15.7466
373.973;239.118;16.6223;15.7528
374.34;238.172;16.6161;15.7591
374.707;237.23;16.6099;15.7653
375.074;236.291;16.6036;15.7715
375.441;235.356;16.5975;15.7777
375.808;234.425;16.5913;15.7839
376.175;233.497;16.5852;15.79
376.542;232.573;16.5791;15.7961
376.909;231.653;16.573;15.8022
377.276;230.736;16.5669;15.8083
377.643;229.822;16.5609;15.8143
378.01;228.912;16.5549;15.8203
378.377;228.006;16.5489;15.8263
378.744;227.103;16.5429;15.8323
379.111;226.203;16.537;15.8382
379.478;225.306;16.5311;15.8441
379.845;224.413;16.5252;15.85
380.212;223.524;16.5193;15.8559
380.579;222.637;16.5134;15.8617
380.946;221.754;16.5076;15.8676
381.313;220.696;16.5018;15.8734
381.68;219.468;16.496;15.8791
382.047;218.248;16.4903;15.8849
382.414;217.037;16.4846;15.8906
382.781;215.835;16.4789;15.8963
383.148;214.64;16.4733;15.9019
383.515;213.454;16.4677;15.9075
383.882;212.277;16.4621;15.9131
384.249;211.107;16.4565;15.9186
384.616;209.945;16.451;15.9242
384.983;208.791;16.4455;15.9296
385.35;207.645;16.4401;15.9351
385.717;206.506;16.4347;15.9405
386.084;205.375;16.4293;15.9459
386.451;204.252;16.4239;15.9513
386.818;203.136;16.4185;15.9566
387.185;202.027;16.4132;15.9619
387.552;200.926;16.408;15.9672
387.919;199.832;16.4027;15.9725
388.286;198.745;16.3975;15.9777
388.653;197.665;16.3923;15.9829
389.02;196.592;16.3871;15.9881
389.387;195.526;16.382;15.9932
389.754;194.466;16.3769;15.9983
390.121;193.18;16.3718;16.0034
390.488;191.676;16.3667;16.0084
390.855;190.188;16.3617;16.0135
391.222;188.718;16.3568;16.0184
391.589;187.263;16.3518;16.0233
391.956;185.824;16.3469;16.0282
392.323;184.401;16.3421;16.0331
392.69;182.994;16.3373;16.0379
393.057;181.602;16.3325;16.0427
393.424;180.224;16.3278;16.0474
393.791;178.861;16.3231;16.0521
394.158;177.513;16.3184;16.0568
394.525;176.179;16.3137;16.0614
394.892;174.858;16.3091;16.066
395.259;173.552;16.3046;16.0706
395.626;172.259;16.3;16.0751
395.993;170.979;16.2955;16.0796
396.36;169.712;16.2911;16.0841
396.727;168.458;16.2866;16.0885
397.094;167.217;16.2822;16.0929
397.461;165.988;16.2779;16.0973
397.828;164.771;16.2735;16.1016
398.195;163.566;16.2692;16.1059
398.562;162.374;16.265;16.1102
398.929;161.193;16.2607;16.1145
399.296;159.669;16.2565;16.1187
399.663;157.821;16.2524;16.1228
400.03;156.005;16.2482;16.1269
400.397;154.219;16.2442;16.131
400.764;152.463;16.2402;16.135
401.131;150.736;16.2362;16.139
401.498;149.037;16.2323;16.1429
401.865;147.366;16.2284;16.1468
402.232;145.722;16.2245;16.1507
402.599;144.105;16.2207;16.1545
402.966;142.513;16.217;16.1582
403.333;140.947;16.2133;16.1619
403.7;139.405;16.2096;16.1656
404.067;137.888;16.206;16.1692
404.434;136.393;16.2024;16.1728
404.801;134.922;16.1988;16.1764
405.168;133.474;16.1953;16.1799
405.535;132.047;16.1918;16.1834
405.902;130.642;16.1884;16.1868
406.269;129.258;16.185;16.1902
406.636;127.894;16.1816;16.1936
407.003;126.551;16.1782;16.1969
407.37;125.227;16.1749;16.2002
407.737;123.923;16.1717;16.2035
408.104;122.053;16.1685;16.2067
408.471;119.667;16.1653;16.2099
408.838;117.347;16.1622;16.213
409.205;115.092;16.1591;16.2161
409.572;112.9;16.1561;16.219
409.939;110.767;16.1532;16.222
410.306;108.692;16.1503;16.2248
410.673;106.673;16.1475;16.2277
411.04;104.707;16.1447;16.2304
411.407;102.793;16.142;16.2332
411.774;100.929;16.1394;16.2358
412.141;99.1128;16.1367;16.2385
412.508;97.3432;16.1342;16.241
412.875;95.6184;16.1316;16.2436
413.242;93.9368;16.1291;16.246
413.609;92.2971;16.1267;16.2485
413.976;90.6977;16.1243;16.2509
414.343;89.1374;16.1219;16.2532
414.71;87.6148;16.1196;16.2556
415.077;86.1287;16.1174;16.2578
415.444;84.6779;16.1151;16.2601
415.811;83.2612;16.1129;16.2623
416.178;81.8776;16.1108;16.2644
416.545;80.5261;16.1086;16.2666
416.912;79.2055;16.1065;16.2687
417.279;77.2804;16.1045;16.2707
417.646;74.8294;16.1025;16.2727
418.013;72.4808;16.1005;16.2746
418.38;70.2296;16.0987;16.2765
418.747;68.0709;16.0969;16.2783
419.114;66.0002;16.0951;16.2801
419.481;64.0131;16.0934;16.2818
419.848;62.1055;16.0918;16.2834
420.215;60.2735;16.0901;16.285
420.582;58.5135;16.0886;16.2866
420.949;56.822;16.0871;16.2881
421.316;55.1956;16.0856;16.2896
421.683;53.6314;16.0842;16.291
422.05;52.1262;16.0828;16.2924
422.417;50.6774;16.0815;16.2937
422.784;49.2822;16.0801;16.295
423.151;47.9382;16.0789;16.2963
423.518;46.643;16.0776;16.2976
423.885;45.3944;16.0764;16.2988
424.252;44.1902;16.0753;16.2999
424.619;43.0285;16.0741;16.3011
424.986;41.9072;16.073;16.3022
425.353;40.8247;16.0719;16.3033
425.72;39.7791;16.0709;16.3043
426.087;37.3842;16.0698;16.3054
426.454;34.0786;16.0689;16.3063
426.821;31.119;16.068;16.3071
427.188;28.4706;16.0673;16.3079
427.555;26.0999;16.0665;16.3086
427.922;23.9757;16.0659;16.3093
428.289;22.0698;16.0653;16.3099
428.656;20.3566;16.0647;16.3104
429.023;18.8138;16.0642;16.311
429.39;17.4213;16.0637;16.3114
429.757;16.1617;16.0633;16.3119
430.124;15.0198;16.0629;16.3123
430.491;13.9822;16.0625;16.3127
430.858;13.0371;16.0622;16.313
431.225;12.1743;16.0618;16.3133
431.592;10.1621;16.0615;16.3137
431.959;7.95102;16.0613;16.3139
432.326;6.24962;16.0611;16.3141
432.693;4.9604;16.061;16.3142
433.06;3.98222;16.0609;16.3143
433.427;3.23287;16.0608;16.3144
433.794;2.65095;16.0607;16.3145
434.161;2.11796;16.0606;16.3146
434.528;1.42689;16.0606;16.3146
434.895;0.900984;16.0605;16.3146
435.262;0.56571;16.0605;16.3147
435.629;0.37304;16.0605;16.3147
435.996;0.241803;16.0605;16.3147
436.363;0.140036;16.0605;16.3147
436.73;0.0522854;16.0605;16.3147
437.097;-0.0302457;16.0605;16.3147
437.464;-0.108576;16.0605;16.3147
437.831;-0.178019;16.0605;16.3147
438.198;-0.235189;16.0605;16.3147
438.565;-0.279523;16.0605;16.3147
438.932;-0.312382;16.0605;16.3147
439.299;-0.335949;16.0605;16.3146
439.666;-0.352467;16.0605;16.3146
440.033;-0.363861;16.0606;16.3146
440.4;-0.371635;16.0606;16.3146
440.767;-0.376899;16.0606;16.3146
441.134;-0.380444;16.0606;16.3146
441.501;-0.382822;16.0606;16.3146
441.868;-0.384412;16.0606;16.3146
442.235;-0.385471;16.0606;16.3146
442.602;-0.386175;16.0606;16.3146
442.969;-0.386641;16.0606;16.3145
443.336;-0.386947;16.0606;16.3145
443.703;-0.387147;16.0607;16.3145
444.07;-0.387275;16.0607;16.3145
444.437;-0.387355;16.0607;16.3145
444.804;-0.387404;16.0607;16.3145
445.171;-0.387431;16.0607;16.3145
445.538;-0.387444;16.0607;16.3145
445.905;-0.387448;16.0607;16.3145
446.272;-0.387445;16.0607;16.3145
446.639;-0.387438;16.0607;16.3144
447.006;-0.387428;16.0608;16.3144
447.373;-0.387417;16.0608;16.3144
447.74;-0.387404;16.0608;16.3144
448.107;-0.38739;16.0608;16.3144
448.474;-0.387376;16.0608;16.3144
448.841;-0.387361;16.0608;16.3144
449.208;-0.387346;16.0608;16.3144
449.575;-0.387331;16.0608;16.3144
449.942;-0.387316;16.0608;16.3144
450.309;-0.3873;16.0608;16.3143
450.676;-0.387285;16.0609;16.3143
451.043;-0.387269;16.0609;16.3143
451.41;-0.387254;16.0609;16.3143
451.777;-0.387239;16.0609;16.3143
452.144;-0.387223;16.0609;16.3143
452.511;-0.387208;16.0609;16.3143
452.878;-0.387192;16.0609;16.3143
453.245;-0.387177;16.0609;16.3143
453.612;-0.387161;16.0609;16.3142
453.979;-0.387146;16.0609;16.3142
454.346;-0.38713;16.061;16.3142
454.713;-0.387115;16.061;16.3142
455.08;-0.387099;16.061;16.3142
455.447;-0.387084;16.061;16.3142
455.814;-0.387069;16.061;16.3142
456.181;-0.387053;16.061;16.3142
456.548;-0.387038;16.061;16.3142
456.915;-0.387022;16.061;16.3142
457.282;-0.387007;16.061;16.3141
457.649;-0.386991;16.061;16.3141
458.016;-0.386976;16.0611;16.3141
458.383;-0.38696;16.0611;16.3141
458.75;-0.386945;16.0611;16.3141
459.117;-0.386929;16.0611;16.3141
459.484;-0.386914;16.0611;16.3141
459.851;-0.386898;16.0611;16.3141
460.218;-0.386883;16.0611;16.3141
460.585;-0.386867;16.0611;16.3141
460.952;-0.386852;16.0611;16.314
461.319;-0.386836;16.0612;16.314
461.686;-0.386821;16.0612;16.314
462.053;-0.386806;16.0612;16.314
462.42;-0.38679;16.0612;16.314
462.787;-0.386775;16.0612;16.314
463.154;-0.386759;16.0612;16.314
463.521;-0.386744;16.0612;16.314
463.888;-0.386728;16.0612;16.314
464.255;-0.386713;16.0612;16.314
464.622;-0.386697;16.0612;16.3139
464.989;-0.386682;16.0613;16.3139
465.356;-0.386666;16.0613;16.3139
465.723;-0.386651;16.0613;16.3139
466.09;-0.386635;16.0613;16.3139
466.457;-0.38662;16.0613;16.3139
466.824;-0.386604;16.0613;16.3139
467.191;-0.386589;16.0613;16.3139
467.558;-0.386573;16.0613;16.3139
467.925;-0.386558;16.0613;16.3139
468.292;-0.386543;16.0613;16.3138
468.659;-0.386527;16.0614;16.3138
469.026;-0.386512;16.0614;16.3138
469.393;-0.386496;16.0614;16.3138
469.76;-0.386481;16.0614;16.3138
470.127;-0.386465;16.0614;16.3138
470.494;-0.38645;16.0614;16.3138
470.861;-0.386434;16.0614;16.3138
471.228;-0.386419;16.0614;16.3138
471.595;-0.386403;16.0614;16.3137
471.962;-0.386388;16.0614;16.3137
472.329;-0.386372;16.0615;16.3137
472.696;-0.386357;16.0615;16.3137
473.063;-0.386341;16.0615;16.3137
473.43;-0.386326;16.0615;16.3137
473.797;-0.38631;16.0615;16.3137
474.164;-0.386295;16.0615;16.3137
474.531;-0.38628;16.0615;16.3137
474.898;-0.386264;16.0615;16.3137
475.265;-0.386249;16.0615;16.3136
475.632;-0.386233;16.0615;16.3136
475.999;-0.386218;16.0616;16.3136
476.366;-0.386202;16.0616;16.3136
476.733;-0.386187;16.0616;16.3136
477.1;-0.386171;16.0616;16.3136
477.467;-0.386156;16.0616;16.3136
477.834;-0.38614;16.0616;16.3136
478.201;-0.386125;16.0616;16.3136
478.568;-0.386109;16.0616;16.3136
478.935;-0.386094;16.0616;16.3135
479.302;-0.386078;16.0617;16.3135
479.669;-0.386063;16.0617;16.3135
480.036;-0.386047;16.0617;16.3135
